Link to gab,Sentiment Score
https://gab.com/PJeffreyBlack/posts/105182845764333181,0.0
https://gab.com/ClaVen/posts/105182718823062518,0.022727272727272724
https://gab.com/landedking/posts/105181944174895764,0.0
https://gab.com/Dragon40/posts/105181628758415268,0.0
https://gab.com/TheWarOnYou/posts/105181171709006021,0.0
https://gab.com/TheWarOnYou/posts/105181159261553796,0.0
https://gab.com/CuoreNordico/posts/105181070409968492,0.0
https://gab.com/TheWarOnYou/posts/105181032263863052,0.0
https://gab.com/TheWarOnYou/posts/105180991693047387,0.0
https://gab.com/landedking/posts/105180846172795392,0.0
https://gab.com/TheWarOnYou/posts/105179387102447973,0.0
https://gab.com/PJeffreyBlack/posts/105179338058982599,-0.000819672131147541
https://gab.com/DRS/posts/105178909108286002,0.010489510489510488
https://gab.com/PJeffreyBlack/posts/105178594619187803,-0.002657004830917874
https://gab.com/PJeffreyBlack/posts/105177859262817350,0.14027777777777775
https://gab.com/RealRussB/posts/105177483597741865,-0.007407407407407408
https://gab.com/Pater429/posts/105176556275292253,0.0
https://gab.com/germbot/posts/105175741763837805,0.0
https://gab.com/ImSpartacus/posts/105175570943900508,0.018181818181818184
https://gab.com/PJeffreyBlack/posts/105173623799628513,-0.02027777777777778
https://gab.com/People4people/posts/105173562084288863,-0.03470982142857143
https://gab.com/PJeffreyBlack/posts/105172828691844212,-0.006578947368421052
https://gab.com/PJeffreyBlack/posts/105172638878382296,0.010714285714285711
https://gab.com/landedking/posts/105172586700947434,0.01680672268907563
https://gab.com/mekkar/posts/105172546487631902,0.11327861952861952
https://gab.com/PJeffreyBlack/posts/105171875116567274,0.0
https://gab.com/PJeffreyBlack/posts/105171808901298547,0.17222222222222225
https://gab.com/RobertoL/posts/105171485822477462,0.0
https://gab.com/haolam/posts/105170440028662173,0.0
https://gab.com/styerbo/posts/105170112003792531,-0.2604166666666667
https://gab.com/NewstargetOfficial/posts/105169898413646658,0.1
https://gab.com/sangelic777/posts/105169183797999204,0.08928571428571429
https://gab.com/Yvonne_Micklich_AI/posts/105169109910255326,0.0078125
https://gab.com/newoaknl/posts/105168596502261196,-0.018229166666666668
https://gab.com/newoaknl/posts/105168594988245960,0.0
https://gab.com/hammer111/posts/105168329825452550,0.06666666666666667
https://gab.com/ClaVen/posts/105168328031496843,0.05
https://gab.com/hammer111/posts/105168319837279488,0.06666666666666667
https://gab.com/Superdavebeastula/posts/105168246415736015,-0.041666666666666664
https://gab.com/PJeffreyBlack/posts/105167015261796775,0.01515151515151515
https://gab.com/PJeffreyBlack/posts/105166094616996245,0.0
https://gab.com/UB21/posts/105165532623780356,0.08333333333333333
https://gab.com/ClaVen/posts/105165314455494030,0.0
https://gab.com/landedking/posts/105165133751832573,0.0
https://gab.com/landedking/posts/105165133076252416,0.0
https://gab.com/landedking/posts/105165132292076442,0.0
https://gab.com/landedking/posts/105165131010124363,0.0
https://gab.com/landedking/posts/105165130289714561,0.0
https://gab.com/PJeffreyBlack/posts/105165112698850419,0.0
https://gab.com/electronicoffee/posts/105165054192945399,0.0
https://gab.com/landedking/posts/105164925429033152,0.0
https://gab.com/landedking/posts/105164915675851041,0.0
https://gab.com/FussellFilms/posts/105163985242924946,0.13333333333333333
https://gab.com/landedking/posts/105163724517063352,0.0
https://gab.com/markmikemays/posts/105163369116414755,-0.03253968253968254
https://gab.com/bluepleiadian/posts/105163111125247603,-0.0015661375661375617
https://gab.com/kellybrown09/posts/105162628885593216,-0.031111111111111117
https://gab.com/PJeffreyBlack/posts/105162530734509194,0.0
https://gab.com/PJeffreyBlack/posts/105162458077938766,0.20119047619047617
https://gab.com/MartinKrause/posts/105162330969751067,0.0
https://gab.com/Neuigkeiten/posts/105162187011364386,0.0
https://gab.com/mlw975/posts/105162057292756908,0.0
https://gab.com/NewstargetOfficial/posts/105161876511427652,0.0
https://gab.com/landedking/posts/105161604409750971,0.0
https://gab.com/NaturalNews/posts/105161390363619564,0.1
https://gab.com/MrNailsin/posts/105160608020547118,0.0
https://gab.com/TheWarOnYou/posts/105159690254242828,0.0
https://gab.com/TheWarOnYou/posts/105159611948479110,0.0
https://gab.com/TheWarOnYou/posts/105159605638445160,0.0
https://gab.com/DominicWall/posts/105159555755623766,0.0
https://gab.com/ClaVen/posts/105159203036393282,-0.13999999999999999
https://gab.com/goofy2/posts/105159122155347031,0.07777777777777778
https://gab.com/KevinJJohnston/posts/105158492114390887,0.005555555555555557
https://gab.com/zyrofoxtrot/posts/105158080381806132,0.0
https://gab.com/Pressecop24-NEWS/posts/105157505023687127,0.0
https://gab.com/Mines_a_pint/posts/105156766755096741,0.0
https://gab.com/Neuigkeiten/posts/105156364559560807,0.01515151515151515
https://gab.com/NaturalNews/posts/105155474785255096,0.0
https://gab.com/CaptainCahab/posts/105154434625897639,0.0
https://gab.com/livingonchi/posts/105154201426879289,0.0
https://gab.com/electricstar/posts/105153837371414481,0.2
https://gab.com/numbersdontaddup/posts/105153207817039510,-0.060606060606060615
https://gab.com/wrath0fkhan/posts/105153027473499281,0.045454545454545456
https://gab.com/Neuigkeiten/posts/105152730072971400,0.025
https://gab.com/Neuigkeiten/posts/105152549482193260,0.0
https://gab.com/MSMunplugged/posts/105152372974676856,0.0
https://gab.com/Dariacroft/posts/105152304930784300,-0.017857142857142856
https://gab.com/Yvonne_Micklich_AI/posts/105152090122460288,0.0
https://gab.com/mlw975/posts/105150736717317180,0.0
https://gab.com/MartinKrause/posts/105149561239578988,0.0
https://gab.com/PJeffreyBlack/posts/105149134238763742,0.0
https://gab.com/LucyK/posts/105148800966896419,0.04841269841269841
https://gab.com/PJeffreyBlack/posts/105148662392898473,-0.031111111111111117
https://gab.com/markmikemays/posts/105148603369740402,-0.15967261904761898
https://gab.com/livingonchi/posts/105148589246447950,-0.030000000000000006
https://gab.com/Happygolucky666/posts/105147807302799706,0.018518518518518517
https://gab.com/TheWatchTowers/posts/105147525668671601,-0.0625
https://gab.com/TheWatchTowers/posts/105147521593531798,-0.0625
https://gab.com/NaturalNews/posts/105147474107050802,-0.038888888888888896
https://gab.com/zyrofoxtrot/posts/105146755194936540,0.0
https://gab.com/landedking/posts/105146588334126735,0.01680672268907563
https://gab.com/hebihebiheb/posts/105146114676972581,0.0022727272727272726
https://gab.com/Neuigkeiten/posts/105145965663330034,0.0
https://gab.com/tQwArry/posts/105145727274349667,0.0
https://gab.com/staseve/posts/105145488993209716,0.0
https://gab.com/staseve/posts/105145488717295150,0.0
https://gab.com/PJeffreyBlack/posts/105145456722037196,-0.009384057971014494
https://gab.com/Neuigkeiten/posts/105145364977717331,0.0
https://gab.com/staseve/posts/105145345334723327,0.0
https://gab.com/staseve/posts/105145344989834937,0.0
https://gab.com/mlw975/posts/105145138479683849,0.0
https://gab.com/josaj/posts/105144434785448708,0.45
https://gab.com/Isha_1905/posts/105143910650056572,0.0
https://gab.com/Happygolucky666/posts/105143086003887507,0.0
https://gab.com/DailyJobCuts/posts/105142948749417660,0.05833333333333333
https://gab.com/KevinJJohnston/posts/105142883155854145,0.011363636363636362
https://gab.com/ClaVen/posts/105142042261442535,-0.13333333333333333
https://gab.com/lisa_alba/posts/105141898640744480,-0.003273463267882911
https://gab.com/techristian/posts/105141878301144206,0.0
https://gab.com/landedking/posts/105141876200376803,0.0
https://gab.com/techristian/posts/105141842977481448,0.0
https://gab.com/Mines_a_pint/posts/105141532596788156,-0.025
https://gab.com/Nuclear_Jellyfish/posts/105141488536224594,0.0
https://gab.com/MendaEuly/posts/105141419909082683,-0.07420634920634922
https://gab.com/SouthTexasCommunityNews/posts/105141409450489732,-0.07420634920634922
https://gab.com/zyrofoxtrot/posts/105141081600471917,0.0
